"TIME","GEO","WEIGHT","UNIT","Value","Flag and Footnotes"
"2006","Sweden","1 500 kg or over","Number","1,423,000",""
"2006","Iceland","Less than 1 000 kg","Number",":",""
"2006","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2006","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2006","Iceland","1 500 kg or over","Number",":",""
"2006","Liechtenstein","Less than 1 000 kg","Number","2,510",""
"2006","Liechtenstein","From 1 000 to 1 249 kg","Number","5,550",""
"2006","Liechtenstein","From 1 250 to 1 499 kg","Number","7,160",""
"2006","Liechtenstein","1 500 kg or over","Number","9,080",""
"2006","Norway","Less than 1 000 kg","Number","327,000",""
"2006","Norway","From 1 000 to 1 249 kg","Number","753,000",""
"2006","Norway","From 1 250 to 1 499 kg","Number","699,000",""
"2006","Norway","1 500 kg or over","Number","304,000",""
"2006","Switzerland","Less than 1 000 kg","Number","451,000","e"
"2006","Switzerland","From 1 000 to 1 249 kg","Number","919,000","e"
"2006","Switzerland","From 1 250 to 1 499 kg","Number","1,125,000","e"
"2006","Switzerland","1 500 kg or over","Number","1,404,000","e"
"2006","Turkey","Less than 1 000 kg","Number",":",""
"2006","Turkey","From 1 000 to 1 249 kg","Number",":",""
"2006","Turkey","From 1 250 to 1 499 kg","Number",":",""
"2006","Turkey","1 500 kg or over","Number",":",""
"2007","Denmark","Less than 1 000 kg","Number",":",""
"2007","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2007","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2007","Denmark","1 500 kg or over","Number",":",""
"2007","Estonia","Less than 1 000 kg","Number","54,800",""
"2007","Estonia","From 1 000 to 1 249 kg","Number","189,200",""
"2007","Estonia","From 1 250 to 1 499 kg","Number","169,100",""
"2007","Estonia","1 500 kg or over","Number","110,700",""
"2007","Spain","Less than 1 000 kg","Number","6,190,000","d"
"2007","Spain","From 1 000 to 1 249 kg","Number","7,735,000","d"
"2007","Spain","From 1 250 to 1 499 kg","Number","5,964,000","d"
"2007","Spain","1 500 kg or over","Number","1,871,000","d"
"2007","France","Less than 1 000 kg","Number","8,736,000",""
"2007","France","From 1 000 to 1 249 kg","Number","10,237,000",""
"2007","France","From 1 250 to 1 499 kg","Number","8,571,000",""
"2007","France","1 500 kg or over","Number","3,156,000",""
"2007","Croatia","Less than 1 000 kg","Number","606,000",""
"2007","Croatia","From 1 000 to 1 249 kg","Number","537,000",""
"2007","Croatia","From 1 250 to 1 499 kg","Number","237,000",""
"2007","Croatia","1 500 kg or over","Number","130,000",""
"2007","Cyprus","Less than 1 000 kg","Number","144,000",""
"2007","Cyprus","From 1 000 to 1 249 kg","Number","136,000",""
"2007","Cyprus","From 1 250 to 1 499 kg","Number","82,000",""
"2007","Cyprus","1 500 kg or over","Number","49,000",""
"2007","Latvia","Less than 1 000 kg","Number","172,840",""
"2007","Latvia","From 1 000 to 1 249 kg","Number","340,720",""
"2007","Latvia","From 1 250 to 1 499 kg","Number","213,760",""
"2007","Latvia","1 500 kg or over","Number","155,900",""
"2007","Luxembourg","Less than 1 000 kg","Number","27,000",""
"2007","Luxembourg","From 1 000 to 1 249 kg","Number","75,000",""
"2007","Luxembourg","From 1 250 to 1 499 kg","Number","103,000",""
"2007","Luxembourg","1 500 kg or over","Number","117,000",""
"2007","Hungary","Less than 1 000 kg","Number","24,000",""
"2007","Hungary","From 1 000 to 1 249 kg","Number","66,000",""
"2007","Hungary","From 1 250 to 1 499 kg","Number","31,000",""
"2007","Hungary","1 500 kg or over","Number","13,000",""
"2007","Malta","Less than 1 000 kg","Number","6,540",""
"2007","Malta","From 1 000 to 1 249 kg","Number","72,358",""
"2007","Malta","From 1 250 to 1 499 kg","Number","85,826",""
"2007","Malta","1 500 kg or over","Number","59,285",""
"2007","Netherlands","Less than 1 000 kg","Number",":",""
"2007","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"2007","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"2007","Netherlands","1 500 kg or over","Number",":",""
"2007","Austria","Less than 1 000 kg","Number","772,000",""
"2007","Austria","From 1 000 to 1 249 kg","Number","1,406,000",""
"2007","Austria","From 1 250 to 1 499 kg","Number","1,323,000",""
"2007","Austria","1 500 kg or over","Number","745,000",""
"2007","Poland","Less than 1 000 kg","Number","6,307,000",""
"2007","Poland","From 1 000 to 1 249 kg","Number","4,887,000",""
"2007","Poland","From 1 250 to 1 499 kg","Number","2,146,000",""
"2007","Poland","1 500 kg or over","Number","1,249,000",""
"2007","Portugal","Less than 1 000 kg","Number",":",""
"2007","Portugal","From 1 000 to 1 249 kg","Number",":",""
"2007","Portugal","From 1 250 to 1 499 kg","Number",":",""
"2007","Portugal","1 500 kg or over","Number",":",""
"2007","Romania","Less than 1 000 kg","Number",":",""
"2007","Romania","From 1 000 to 1 249 kg","Number",":",""
"2007","Romania","From 1 250 to 1 499 kg","Number",":",""
"2007","Romania","1 500 kg or over","Number",":",""
"2007","Finland","Less than 1 000 kg","Number","389,000","d"
"2007","Finland","From 1 000 to 1 249 kg","Number","851,000","d"
"2007","Finland","From 1 250 to 1 499 kg","Number","886,000","d"
"2007","Finland","1 500 kg or over","Number","427,000","d"
"2007","Sweden","Less than 1 000 kg","Number","170,000",""
"2007","Sweden","From 1 000 to 1 249 kg","Number","887,000",""
"2007","Sweden","From 1 250 to 1 499 kg","Number","1,657,000",""
"2007","Sweden","1 500 kg or over","Number","1,544,000",""
"2007","Iceland","Less than 1 000 kg","Number",":",""
"2007","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2007","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2007","Iceland","1 500 kg or over","Number",":",""
"2007","Liechtenstein","Less than 1 000 kg","Number","2,303",""
"2007","Liechtenstein","From 1 000 to 1 249 kg","Number","5,298",""
"2007","Liechtenstein","From 1 250 to 1 499 kg","Number","6,994",""
"2007","Liechtenstein","1 500 kg or over","Number","9,773",""
"2007","Norway","Less than 1 000 kg","Number","302,000",""
"2007","Norway","From 1 000 to 1 249 kg","Number","738,000",""
"2007","Norway","From 1 250 to 1 499 kg","Number","747,000",""
"2007","Norway","1 500 kg or over","Number","369,000",""
"2007","Switzerland","Less than 1 000 kg","Number","428,000","e"
"2007","Switzerland","From 1 000 to 1 249 kg","Number","915,000","e"
"2007","Switzerland","From 1 250 to 1 499 kg","Number","1,152,000","e"
"2007","Switzerland","1 500 kg or over","Number","1,461,000","e"
"2007","Turkey","Less than 1 000 kg","Number",":",""
"2007","Turkey","From 1 000 to 1 249 kg","Number",":",""
"2007","Turkey","From 1 250 to 1 499 kg","Number",":",""
"2007","Turkey","1 500 kg or over","Number",":",""
"2008","Denmark","Less than 1 000 kg","Number",":",""
"2008","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2008","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2008","Denmark","1 500 kg or over","Number",":",""
"2008","Estonia","Less than 1 000 kg","Number","53,400",""
"2008","Estonia","From 1 000 to 1 249 kg","Number","190,200",""
"2008","Estonia","From 1 250 to 1 499 kg","Number","169,500",""
"2008","Estonia","1 500 kg or over","Number","138,700",""
"2008","Spain","Less than 1 000 kg","Number","5,896,000","d"
"2008","Spain","From 1 000 to 1 249 kg","Number","7,786,000","d"
"2008","Spain","From 1 250 to 1 499 kg","Number","6,364,000","d"
"2008","Spain","1 500 kg or over","Number","2,099,000","d"
"2008","France","Less than 1 000 kg","Number",":",""
"2008","France","From 1 000 to 1 249 kg","Number",":",""
"2008","France","From 1 250 to 1 499 kg","Number",":",""
"2008","France","1 500 kg or over","Number",":",""
"2008","Croatia","Less than 1 000 kg","Number","575,000",""
"2008","Croatia","From 1 000 to 1 249 kg","Number","563,000",""
"2008","Croatia","From 1 250 to 1 499 kg","Number","298,000",""
"2008","Croatia","1 500 kg or over","Number","115,000",""
"2008","Cyprus","Less than 1 000 kg","Number","155,000",""
"2008","Cyprus","From 1 000 to 1 249 kg","Number","150,000",""
"2008","Cyprus","From 1 250 to 1 499 kg","Number","88,000",""
"2008","Cyprus","1 500 kg or over","Number","51,000",""
"2008","Latvia","Less than 1 000 kg","Number","166,170",""
"2008","Latvia","From 1 000 to 1 249 kg","Number","338,630",""
"2008","Latvia","From 1 250 to 1 499 kg","Number","229,810",""
"2008","Latvia","1 500 kg or over","Number","176,860",""
"2008","Luxembourg","Less than 1 000 kg","Number","24,000",""
"2008","Luxembourg","From 1 000 to 1 249 kg","Number","73,000",""
"2008","Luxembourg","From 1 250 to 1 499 kg","Number","106,000",""
"2008","Luxembourg","1 500 kg or over","Number","124,000",""
"2008","Hungary","Less than 1 000 kg","Number","1,307,000",""
"2008","Hungary","From 1 000 to 1 249 kg","Number","1,125,000",""
"2008","Hungary","From 1 250 to 1 499 kg","Number","411,000",""
"2008","Hungary","1 500 kg or over","Number","212,000",""
"2008","Malta","Less than 1 000 kg","Number","6,223",""
"2008","Malta","From 1 000 to 1 249 kg","Number","72,179",""
"2008","Malta","From 1 250 to 1 499 kg","Number","88,028",""
"2008","Malta","1 500 kg or over","Number","63,040",""
"2008","Netherlands","Less than 1 000 kg","Number",":",""
"2008","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"2008","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"2008","Netherlands","1 500 kg or over","Number",":",""
"2008","Austria","Less than 1 000 kg","Number","728,000",""
"2008","Austria","From 1 000 to 1 249 kg","Number","1,389,000",""
"2008","Austria","From 1 250 to 1 499 kg","Number","1,365,000",""
"2008","Austria","1 500 kg or over","Number","803,000",""
"2008","Poland","Less than 1 000 kg","Number","6,417,000",""
"2008","Poland","From 1 000 to 1 249 kg","Number","5,264,000",""
"2008","Poland","From 1 250 to 1 499 kg","Number","2,645,000",""
"2008","Poland","1 500 kg or over","Number","1,754,000",""
"2008","Portugal","Less than 1 000 kg","Number",":",""
"2008","Portugal","From 1 000 to 1 249 kg","Number",":",""
"2008","Portugal","From 1 250 to 1 499 kg","Number",":",""
"2008","Portugal","1 500 kg or over","Number",":",""
"2008","Romania","Less than 1 000 kg","Number","1,834,000",""
"2008","Romania","From 1 000 to 1 249 kg","Number","1,115,000",""
"2008","Romania","From 1 250 to 1 499 kg","Number","706,000",""
"2008","Romania","1 500 kg or over","Number","372,000",""
"2008","Finland","Less than 1 000 kg","Number","383,000","d"
"2008","Finland","From 1 000 to 1 249 kg","Number","850,000","d"
"2008","Finland","From 1 250 to 1 499 kg","Number","907,000","d"
"2008","Finland","1 500 kg or over","Number","466,000","d"
"2008","Sweden","Less than 1 000 kg","Number","161,000",""
"2008","Sweden","From 1 000 to 1 249 kg","Number","855,000",""
"2008","Sweden","From 1 250 to 1 499 kg","Number","1,639,000",""
"2008","Sweden","1 500 kg or over","Number","1,624,000",""
"2008","Iceland","Less than 1 000 kg","Number",":",""
"2008","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2008","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2008","Iceland","1 500 kg or over","Number",":",""
"2008","Liechtenstein","Less than 1 000 kg","Number","2,130",""
"2008","Liechtenstein","From 1 000 to 1 249 kg","Number","5,330",""
"2008","Liechtenstein","From 1 250 to 1 499 kg","Number","7,290",""
"2008","Liechtenstein","1 500 kg or over","Number","10,700",""
"2008","Norway","Less than 1 000 kg","Number","279,000",""
"2008","Norway","From 1 000 to 1 249 kg","Number","712,000",""
"2008","Norway","From 1 250 to 1 499 kg","Number","780,000",""
"2008","Norway","1 500 kg or over","Number","425,000",""
"2008","Switzerland","Less than 1 000 kg","Number","409,000","e"
"2008","Switzerland","From 1 000 to 1 249 kg","Number","922,000","e"
"2008","Switzerland","From 1 250 to 1 499 kg","Number","1,178,000","e"
"2008","Switzerland","1 500 kg or over","Number","1,481,000","e"
"2008","Turkey","Less than 1 000 kg","Number",":",""
"2008","Turkey","From 1 000 to 1 249 kg","Number",":",""
"2008","Turkey","From 1 250 to 1 499 kg","Number",":",""
"2008","Turkey","1 500 kg or over","Number",":",""
"2009","Denmark","Less than 1 000 kg","Number",":",""
"2009","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2009","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2009","Denmark","1 500 kg or over","Number",":",""
"2009","Estonia","Less than 1 000 kg","Number","51,730",""
"2009","Estonia","From 1 000 to 1 249 kg","Number","188,280",""
"2009","Estonia","From 1 250 to 1 499 kg","Number","172,210",""
"2009","Estonia","1 500 kg or over","Number","133,460",""
"2009","Spain","Less than 1 000 kg","Number","5,478,000","d"
"2009","Spain","From 1 000 to 1 249 kg","Number","7,648,000","d"
"2009","Spain","From 1 250 to 1 499 kg","Number","6,629,000","d"
"2009","Spain","1 500 kg or over","Number","2,228,000","d"
"2009","France","Less than 1 000 kg","Number",":",""
"2009","France","From 1 000 to 1 249 kg","Number",":",""
"2009","France","From 1 250 to 1 499 kg","Number",":",""
"2009","France","1 500 kg or over","Number",":",""
"2009","Croatia","Less than 1 000 kg","Number","534,000",""
"2009","Croatia","From 1 000 to 1 249 kg","Number","568,000",""
"2009","Croatia","From 1 250 to 1 499 kg","Number","314,000",""
"2009","Croatia","1 500 kg or over","Number","125,000",""
"2009","Cyprus","Less than 1 000 kg","Number","146,000",""
"2009","Cyprus","From 1 000 to 1 249 kg","Number","156,000",""
"2009","Cyprus","From 1 250 to 1 499 kg","Number","99,000",""
"2009","Cyprus","1 500 kg or over","Number","60,000",""
"2009","Latvia","Less than 1 000 kg","Number","174,870",""
"2009","Latvia","From 1 000 to 1 249 kg","Number","323,340",""
"2009","Latvia","From 1 250 to 1 499 kg","Number","228,080",""
"2009","Latvia","1 500 kg or over","Number","178,020",""
"2009","Luxembourg","Less than 1 000 kg","Number","20,600",""
"2009","Luxembourg","From 1 000 to 1 249 kg","Number","72,000",""
"2009","Luxembourg","From 1 250 to 1 499 kg","Number","107,300",""
"2009","Luxembourg","1 500 kg or over","Number","131,500",""
"2009","Hungary","Less than 1 000 kg","Number","1,241,510",""
"2009","Hungary","From 1 000 to 1 249 kg","Number","1,123,520",""
"2009","Hungary","From 1 250 to 1 499 kg","Number","423,950",""
"2009","Hungary","1 500 kg or over","Number","224,730",""
"2009","Malta","Less than 1 000 kg","Number","6,014",""
"2009","Malta","From 1 000 to 1 249 kg","Number","69,961",""
"2009","Malta","From 1 250 to 1 499 kg","Number","90,501",""
"2009","Malta","1 500 kg or over","Number","67,865",""
"2009","Netherlands","Less than 1 000 kg","Number","2,599,000",""
"2009","Netherlands","From 1 000 to 1 249 kg","Number","2,417,000",""
"2009","Netherlands","From 1 250 to 1 499 kg","Number","1,850,000",""
"2009","Netherlands","1 500 kg or over","Number","757,000",""
"2009","Austria","Less than 1 000 kg","Number","688,000",""
"2009","Austria","From 1 000 to 1 249 kg","Number","1,379,000",""
"2009","Austria","From 1 250 to 1 499 kg","Number","1,419,000",""
"2009","Austria","1 500 kg or over","Number","874,000",""
"2009","Poland","Less than 1 000 kg","Number","6,145,000",""
"2009","Poland","From 1 000 to 1 249 kg","Number","5,322,000",""
"2009","Poland","From 1 250 to 1 499 kg","Number","2,940,000",""
"2009","Poland","1 500 kg or over","Number","2,088,000",""
"2009","Portugal","Less than 1 000 kg","Number",":",""
"2009","Portugal","From 1 000 to 1 249 kg","Number",":",""
"2009","Portugal","From 1 250 to 1 499 kg","Number",":",""
"2009","Portugal","1 500 kg or over","Number",":",""
"2009","Romania","Less than 1 000 kg","Number","1,772,000",""
"2009","Romania","From 1 000 to 1 249 kg","Number","1,253,000",""
"2009","Romania","From 1 250 to 1 499 kg","Number","803,000",""
"2009","Romania","1 500 kg or over","Number","417,000",""
"2009","Finland","Less than 1 000 kg","Number","370,000","d"
"2009","Finland","From 1 000 to 1 249 kg","Number","837,000","d"
"2009","Finland","From 1 250 to 1 499 kg","Number","909,000","d"
"2009","Finland","1 500 kg or over","Number","487,000","d"
"2009","Sweden","Less than 1 000 kg","Number","153,760","d"
"2009","Sweden","From 1 000 to 1 249 kg","Number","825,674","d"
"2009","Sweden","From 1 250 to 1 499 kg","Number","1,619,174","d"
"2009","Sweden","1 500 kg or over","Number","1,701,342","d"
"2009","Iceland","Less than 1 000 kg","Number",":",""
"2009","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2009","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2009","Iceland","1 500 kg or over","Number",":",""
"2009","Liechtenstein","Less than 1 000 kg","Number","1,990",""
"2009","Liechtenstein","From 1 000 to 1 249 kg","Number","5,240",""
"2009","Liechtenstein","From 1 250 to 1 499 kg","Number","7,250",""
"2009","Liechtenstein","1 500 kg or over","Number","11,430",""
"2009","Norway","Less than 1 000 kg","Number","263,000",""
"2009","Norway","From 1 000 to 1 249 kg","Number","689,000",""
"2009","Norway","From 1 250 to 1 499 kg","Number","804,000",""
"2009","Norway","1 500 kg or over","Number","487,000",""
"2009","Switzerland","Less than 1 000 kg","Number","424,000","e"
"2009","Switzerland","From 1 000 to 1 249 kg","Number","998,000","e"
"2009","Switzerland","From 1 250 to 1 499 kg","Number","1,237,000","e"
"2009","Switzerland","1 500 kg or over","Number","1,351,000","e"
"2009","Turkey","Less than 1 000 kg","Number",":",""
"2009","Turkey","From 1 000 to 1 249 kg","Number",":",""
"2009","Turkey","From 1 250 to 1 499 kg","Number",":",""
"2009","Turkey","1 500 kg or over","Number",":",""
"2010","Denmark","Less than 1 000 kg","Number",":",""
"2010","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2010","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2010","Denmark","1 500 kg or over","Number",":",""
"2010","Estonia","Less than 1 000 kg","Number","48,980",""
"2010","Estonia","From 1 000 to 1 249 kg","Number","184,100",""
"2010","Estonia","From 1 250 to 1 499 kg","Number","177,120",""
"2010","Estonia","1 500 kg or over","Number","142,480",""
"2010","Spain","Less than 1 000 kg","Number","5,215,000","d"
"2010","Spain","From 1 000 to 1 249 kg","Number","7,631,000","d"
"2010","Spain","From 1 250 to 1 499 kg","Number","6,898,000","d"
"2010","Spain","1 500 kg or over","Number","2,404,000","d"
"2010","France","Less than 1 000 kg","Number",":",""
"2010","France","From 1 000 to 1 249 kg","Number",":",""
"2010","France","From 1 250 to 1 499 kg","Number",":",""
"2010","France","1 500 kg or over","Number",":",""
"2010","Croatia","Less than 1 000 kg","Number","495,000",""
"2010","Croatia","From 1 000 to 1 249 kg","Number","567,000",""
"2010","Croatia","From 1 250 to 1 499 kg","Number","327,000",""
"2010","Croatia","1 500 kg or over","Number","132,000",""
"2010","Cyprus","Less than 1 000 kg","Number","137,000",""
"2010","Cyprus","From 1 000 to 1 249 kg","Number","156,000",""
"2010","Cyprus","From 1 250 to 1 499 kg","Number","105,000",""
"2010","Cyprus","1 500 kg or over","Number","65,000",""
"2010","Latvia","Less than 1 000 kg","Number","58,210",""
"2010","Latvia","From 1 000 to 1 249 kg","Number","206,670",""
"2010","Latvia","From 1 250 to 1 499 kg","Number","201,210",""
"2010","Latvia","1 500 kg or over","Number","170,570",""
"2010","Luxembourg","Less than 1 000 kg","Number","18,700",""
"2010","Luxembourg","From 1 000 to 1 249 kg","Number","72,100",""
"2010","Luxembourg","From 1 250 to 1 499 kg","Number","108,500",""
"2010","Luxembourg","1 500 kg or over","Number","138,000",""
"2010","Hungary","Less than 1 000 kg","Number","1,190,530",""
"2010","Hungary","From 1 000 to 1 249 kg","Number","1,119,480",""
"2010","Hungary","From 1 250 to 1 499 kg","Number","437,800",""
"2010","Hungary","1 500 kg or over","Number","236,250",""
"2010","Malta","Less than 1 000 kg","Number","5,974",""
"2010","Malta","From 1 000 to 1 249 kg","Number","68,163",""
"2010","Malta","From 1 250 to 1 499 kg","Number","93,863",""
"2010","Malta","1 500 kg or over","Number","72,960",""
"2010","Netherlands","Less than 1 000 kg","Number","2,611,000",""
"2010","Netherlands","From 1 000 to 1 249 kg","Number","2,416,000",""
"2010","Netherlands","From 1 250 to 1 499 kg","Number","1,911,000",""
"2010","Netherlands","1 500 kg or over","Number","797,000",""
"2010","Austria","Less than 1 000 kg","Number","657,000",""
"2010","Austria","From 1 000 to 1 249 kg","Number","1,367,000",""
"2010","Austria","From 1 250 to 1 499 kg","Number","1,473,000",""
"2010","Austria","1 500 kg or over","Number","945,000",""
"2010","Poland","Less than 1 000 kg","Number","6,087,000",""
"2010","Poland","From 1 000 to 1 249 kg","Number","5,454,000",""
"2010","Poland","From 1 250 to 1 499 kg","Number","3,265,000",""
"2010","Poland","1 500 kg or over","Number","2,434,000",""
"2010","Portugal","Less than 1 000 kg","Number","28,000",""
"2010","Portugal","From 1 000 to 1 249 kg","Number","286,000",""
"2010","Portugal","From 1 250 to 1 499 kg","Number","1,351,000",""
"2010","Portugal","1 500 kg or over","Number","2,961,000",""
"2010","Romania","Less than 1 000 kg","Number","1,601,000",""
"2010","Romania","From 1 000 to 1 249 kg","Number","1,370,000",""
"2010","Romania","From 1 250 to 1 499 kg","Number","893,000",""
"2010","Romania","1 500 kg or over","Number","456,000",""
"2010","Finland","Less than 1 000 kg","Number","359,000",""
"2010","Finland","From 1 000 to 1 249 kg","Number","858,000",""
"2010","Finland","From 1 250 to 1 499 kg","Number","1,031,000",""
"2010","Finland","1 500 kg or over","Number","610,000",""
"2010","Sweden","Less than 1 000 kg","Number","145,330",""
"2010","Sweden","From 1 000 to 1 249 kg","Number","802,731",""
"2010","Sweden","From 1 250 to 1 499 kg","Number","1,594,850",""
"2010","Sweden","1 500 kg or over","Number","1,791,479",""
"2010","Iceland","Less than 1 000 kg","Number",":",""
"2010","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2010","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2010","Iceland","1 500 kg or over","Number",":",""
"2010","Liechtenstein","Less than 1 000 kg","Number","1,900",""
"2010","Liechtenstein","From 1 000 to 1 249 kg","Number","5,340",""
"2010","Liechtenstein","From 1 250 to 1 499 kg","Number","7,430",""
"2010","Liechtenstein","1 500 kg or over","Number","12,220",""
"2010","Norway","Less than 1 000 kg","Number","251,000",""
"2010","Norway","From 1 000 to 1 249 kg","Number","672,000",""
"2010","Norway","From 1 250 to 1 499 kg","Number","830,000",""
"2010","Norway","1 500 kg or over","Number","555,000",""
"2010","Switzerland","Less than 1 000 kg","Number","389,000","e"
"2010","Switzerland","From 1 000 to 1 249 kg","Number","984,000","e"
"2010","Switzerland","From 1 250 to 1 499 kg","Number","1,251,000","e"
"2010","Switzerland","1 500 kg or over","Number","1,451,000","e"
"2010","Turkey","Less than 1 000 kg","Number","2,051,566",""
"2010","Turkey","From 1 000 to 1 249 kg","Number","3,844,299",""
"2010","Turkey","From 1 250 to 1 499 kg","Number","1,251,192",""
"2010","Turkey","1 500 kg or over","Number","348,736",""
"2011","Denmark","Less than 1 000 kg","Number",":",""
"2011","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2011","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2011","Denmark","1 500 kg or over","Number",":",""
"2011","Estonia","Less than 1 000 kg","Number","46,600",""
"2011","Estonia","From 1 000 to 1 249 kg","Number","180,600",""
"2011","Estonia","From 1 250 to 1 499 kg","Number","185,300",""
"2011","Estonia","1 500 kg or over","Number","161,500",""
"2011","Spain","Less than 1 000 kg","Number","5,036,000","d"
"2011","Spain","From 1 000 to 1 249 kg","Number","7,601,000","d"
"2011","Spain","From 1 250 to 1 499 kg","Number","7,086,000","d"
"2011","Spain","1 500 kg or over","Number","2,555,000","d"
"2011","France","Less than 1 000 kg","Number",":",""
"2011","France","From 1 000 to 1 249 kg","Number",":",""
"2011","France","From 1 250 to 1 499 kg","Number",":",""
"2011","France","1 500 kg or over","Number",":",""
"2011","Croatia","Less than 1 000 kg","Number","469,000",""
"2011","Croatia","From 1 000 to 1 249 kg","Number","568,000",""
"2011","Croatia","From 1 250 to 1 499 kg","Number","341,000",""
"2011","Croatia","1 500 kg or over","Number","140,000",""
"2011","Cyprus","Less than 1 000 kg","Number","129,000",""
"2011","Cyprus","From 1 000 to 1 249 kg","Number","158,000",""
"2011","Cyprus","From 1 250 to 1 499 kg","Number","112,000",""
"2011","Cyprus","1 500 kg or over","Number","71,000",""
"2011","Latvia","Less than 1 000 kg","Number","45,180",""
"2011","Latvia","From 1 000 to 1 249 kg","Number","187,690",""
"2011","Latvia","From 1 250 to 1 499 kg","Number","201,250",""
"2011","Latvia","1 500 kg or over","Number","178,200",""
"2011","Luxembourg","Less than 1 000 kg","Number","17,600",""
"2011","Luxembourg","From 1 000 to 1 249 kg","Number","73,000",""
"2011","Luxembourg","From 1 250 to 1 499 kg","Number","109,200",""
"2011","Luxembourg","1 500 kg or over","Number","145,800",""
"2011","Hungary","Less than 1 000 kg","Number","1,146,410",""
"2011","Hungary","From 1 000 to 1 249 kg","Number","1,115,320",""
"2011","Hungary","From 1 250 to 1 499 kg","Number","456,120",""
"2011","Hungary","1 500 kg or over","Number","249,960",""
"2011","Malta","Less than 1 000 kg","Number","5,709",""
"2011","Malta","From 1 000 to 1 249 kg","Number","65,947",""
"2011","Malta","From 1 250 to 1 499 kg","Number","95,082",""
"2011","Malta","1 500 kg or over","Number","80,436",""
"2011","Netherlands","Less than 1 000 kg","Number","2,651,000",""
"2011","Netherlands","From 1 000 to 1 249 kg","Number","2,440,000",""
"2011","Netherlands","From 1 250 to 1 499 kg","Number","1,950,000",""
"2011","Netherlands","1 500 kg or over","Number","818,000",""
"2011","Austria","Less than 1 000 kg","Number","627,000",""
"2011","Austria","From 1 000 to 1 249 kg","Number","1,349,000",""
"2011","Austria","From 1 250 to 1 499 kg","Number","1,520,000",""
"2011","Austria","1 500 kg or over","Number","1,017,000",""
"2011","Poland","Less than 1 000 kg","Number","6,039,000",""
"2011","Poland","From 1 000 to 1 249 kg","Number","5,614,000",""
"2011","Poland","From 1 250 to 1 499 kg","Number","3,625,000",""
"2011","Poland","1 500 kg or over","Number","2,847,000",""
"2011","Portugal","Less than 1 000 kg","Number","28,000",""
"2011","Portugal","From 1 000 to 1 249 kg","Number","267,000",""
"2011","Portugal","From 1 250 to 1 499 kg","Number","1,302,000",""
"2011","Portugal","1 500 kg or over","Number","3,057,000",""
"2011","Romania","Less than 1 000 kg","Number","1,481,000",""
"2011","Romania","From 1 000 to 1 249 kg","Number","1,428,000",""
"2011","Romania","From 1 250 to 1 499 kg","Number","944,000",""
"2011","Romania","1 500 kg or over","Number","482,000",""
"2011","Finland","Less than 1 000 kg","Number","345,000",""
"2011","Finland","From 1 000 to 1 249 kg","Number","854,000",""
"2011","Finland","From 1 250 to 1 499 kg","Number","1,076,000",""
"2011","Finland","1 500 kg or over","Number","683,000",""
"2011","Sweden","Less than 1 000 kg","Number","139,940",""
"2011","Sweden","From 1 000 to 1 249 kg","Number","787,193",""
"2011","Sweden","From 1 250 to 1 499 kg","Number","1,580,237",""
"2011","Sweden","1 500 kg or over","Number","1,893,180",""
"2011","Iceland","Less than 1 000 kg","Number",":",""
"2011","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2011","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2011","Iceland","1 500 kg or over","Number",":",""
"2011","Liechtenstein","Less than 1 000 kg","Number","1,822",""
"2011","Liechtenstein","From 1 000 to 1 249 kg","Number","5,325",""
"2011","Liechtenstein","From 1 250 to 1 499 kg","Number","7,453",""
"2011","Liechtenstein","1 500 kg or over","Number","12,727",""
"2011","Norway","Less than 1 000 kg","Number","239,000",""
"2011","Norway","From 1 000 to 1 249 kg","Number","657,000",""
"2011","Norway","From 1 250 to 1 499 kg","Number","861,000",""
"2011","Norway","1 500 kg or over","Number","620,000",""
"2011","Switzerland","Less than 1 000 kg","Number","356,000","e"
"2011","Switzerland","From 1 000 to 1 249 kg","Number","977,000","e"
"2011","Switzerland","From 1 250 to 1 499 kg","Number","1,274,000","e"
