"TIME","GEO","UNIT","PROD_NRG","ENGINE","Value","Flag and Footnotes"
"2011","Denmark","Number","All Petroleum Products","Total",":",""
"2011","Denmark","Number","Diesel","Total",":",""
"2011","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total","30,452,000",""
"2011","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","11,891,000",""
"2011","Estonia","Number","All Petroleum Products","Total","420,000",""
"2011","Estonia","Number","Diesel","Total","154,000",""
"2011","Ireland","Number","All Petroleum Products","Total","1,339,320",""
"2011","Ireland","Number","Diesel","Total","608,240",""
"2011","Greece","Number","All Petroleum Products","Total",":",""
"2011","Greece","Number","Diesel","Total",":",""
"2011","Spain","Number","All Petroleum Products","Total","10,510,000","d"
"2011","Spain","Number","Diesel","Total","11,763,000","d"
"2011","France","Number","All Petroleum Products","Total",":",""
"2011","France","Number","Diesel","Total",":",""
"2011","Croatia","Number","All Petroleum Products","Total","923,000",""
"2011","Croatia","Number","Diesel","Total","547,000",""
"2011","Italy","Number","All Petroleum Products","Total","20,163,000",""
"2011","Italy","Number","Diesel","Total","14,485,000",""
"2011","Cyprus","Number","All Petroleum Products","Total","420,000",""
"2011","Cyprus","Number","Diesel","Total","48,000",""
"2011","Latvia","Number","All Petroleum Products","Total","391,230",""
"2011","Latvia","Number","Diesel","Total","221,090",""
"2011","Lithuania","Number","All Petroleum Products","Total",":",""
"2011","Lithuania","Number","Diesel","Total",":",""
"2011","Luxembourg","Number","All Petroleum Products","Total","120,400",""
"2011","Luxembourg","Number","Diesel","Total","223,600",""
"2011","Hungary","Number","All Petroleum Products","Total","2,311,040",""
"2011","Hungary","Number","Diesel","Total","642,670",""
"2011","Malta","Number","All Petroleum Products","Total","175,751",""
"2011","Malta","Number","Diesel","Total","71,129",""
"2011","Netherlands","Number","All Petroleum Products","Total","6,254,000",""
"2011","Netherlands","Number","Diesel","Total","1,327,000",""
"2011","Austria","Number","All Petroleum Products","Total","1,997,000",""
"2011","Austria","Number","Diesel","Total","2,506,000",""
"2011","Poland","Number","All Petroleum Products","Total","10,735,000",""
"2011","Poland","Number","Diesel","Total","4,416,000",""
"2011","Portugal","Number","All Petroleum Products","Total","2,497,000",""
"2011","Portugal","Number","Diesel","Total","2,169,000",""
"2011","Romania","Number","All Petroleum Products","Total","2,952,000",""
"2011","Romania","Number","Diesel","Total","1,381,000",""
"2011","Slovenia","Number","All Petroleum Products","Total","676,990",""
"2011","Slovenia","Number","Diesel","Total","388,560",""
"2011","Slovakia","Number","All Petroleum Products","Total",":",""
"2011","Slovakia","Number","Diesel","Total",":",""
"2011","Finland","Number","All Petroleum Products","Total","2,340,000",""
"2011","Finland","Number","Diesel","Total","617,000",""
"2011","Sweden","Number","All Petroleum Products","Total","3,385,092",""
"2011","Sweden","Number","Diesel","Total","765,783",""
"2011","United Kingdom","Number","All Petroleum Products","Total","19,548,000","d"
"2011","United Kingdom","Number","Diesel","Total","8,763,000","d"
"2011","Iceland","Number","All Petroleum Products","Total",":",""
"2011","Iceland","Number","Diesel","Total",":",""
"2011","Liechtenstein","Number","All Petroleum Products","Total","20,404",""
"2011","Liechtenstein","Number","Diesel","Total","6,669",""
"2011","Norway","Number","All Petroleum Products","Total","1,448,000",""
"2011","Norway","Number","Diesel","Total","924,000",""
"2011","Switzerland","Number","All Petroleum Products","Total","3,302,000","e"
"2011","Switzerland","Number","Diesel","Total","827,000","e"
"2011","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total","217,000",""
"2011","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total","85,500",""
"2011","Turkey","Number","All Petroleum Products","Total","2,721,900",""
"2011","Turkey","Number","Diesel","Total","1,756,000",""
"2012","Belgium","Number","All Petroleum Products","Total","1,981,000",""
"2012","Belgium","Number","Diesel","Total","3,401,000",""
"2012","Bulgaria","Number","All Petroleum Products","Total",":",""
"2012","Bulgaria","Number","Diesel","Total",":",""
"2012","Czech Republic","Number","All Petroleum Products","Total","3,216,000","d"
"2012","Czech Republic","Number","Diesel","Total","1,483,000","d"
"2012","Denmark","Number","All Petroleum Products","Total",":",""
"2012","Denmark","Number","Diesel","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total","30,206,000",""
"2012","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","12,579,000",""
"2012","Estonia","Number","All Petroleum Products","Total","424,300",""
"2012","Estonia","Number","Diesel","Total","177,200",""
"2012","Ireland","Number","All Petroleum Products","Total","1,266,760",""
"2012","Ireland","Number","Diesel","Total","667,470",""
"2012","Greece","Number","All Petroleum Products","Total",":",""
"2012","Greece","Number","Diesel","Total",":",""
"2012","Spain","Number","All Petroleum Products","Total","10,305,000","d"
"2012","Spain","Number","Diesel","Total","11,938,000","d"
"2012","France","Number","All Petroleum Products","Total",":",""
"2012","France","Number","Diesel","Total",":",""
"2012","Croatia","Number","All Petroleum Products","Total","849,000",""
"2012","Croatia","Number","Diesel","Total","547,000",""
"2012","Italy","Number","All Petroleum Products","Total","19,744,000",""
"2012","Italy","Number","Diesel","Total","14,744,000",""
"2012","Cyprus","Number","All Petroleum Products","Total","425,000",""
"2012","Cyprus","Number","Diesel","Total","49,000",""
"2012","Latvia","Number","All Petroleum Products","Total","373,850",""
"2012","Latvia","Number","Diesel","Total","244,410",""
"2012","Lithuania","Number","All Petroleum Products","Total",":",""
"2012","Lithuania","Number","Diesel","Total",":",""
"2012","Luxembourg","Number","All Petroleum Products","Total","120,700",""
"2012","Luxembourg","Number","Diesel","Total","233,000",""
"2012","Hungary","Number","All Petroleum Products","Total","2,279,360",""
"2012","Hungary","Number","Diesel","Total","683,260",""
"2012","Malta","Number","All Petroleum Products","Total","175,286",""
"2012","Malta","Number","Diesel","Total","73,946",""
"2012","Netherlands","Number","All Petroleum Products","Total","6,278,000",""
"2012","Netherlands","Number","Diesel","Total","1,340,000",""
"2012","Austria","Number","All Petroleum Products","Total","2,001,000",""
"2012","Austria","Number","Diesel","Total","2,570,000",""
"2012","Poland","Number","All Petroleum Products","Total","10,811,000",""
"2012","Poland","Number","Diesel","Total","4,830,000",""
"2012","Portugal","Number","All Petroleum Products","Total","2,160,000",""
"2012","Portugal","Number","Diesel","Total","2,051,000",""
"2012","Romania","Number","All Petroleum Products","Total","3,005,000",""
"2012","Romania","Number","Diesel","Total","1,480,000",""
"2012","Slovenia","Number","All Petroleum Products","Total","655,120",""
"2012","Slovenia","Number","Diesel","Total","410,020",""
"2012","Slovakia","Number","All Petroleum Products","Total",":",""
"2012","Slovakia","Number","Diesel","Total",":",""
"2012","Finland","Number","All Petroleum Products","Total","2,369,000",""
"2012","Finland","Number","Diesel","Total","664,000",""
"2012","Sweden","Number","All Petroleum Products","Total","3,260,349",""
"2012","Sweden","Number","Diesel","Total","924,246",""
"2012","United Kingdom","Number","All Petroleum Products","Total","19,159,000","d"
"2012","United Kingdom","Number","Diesel","Total","9,385,000","d"
"2012","Iceland","Number","All Petroleum Products","Total",":",""
"2012","Iceland","Number","Diesel","Total",":",""
"2012","Liechtenstein","Number","All Petroleum Products","Total","20,350",""
"2012","Liechtenstein","Number","Diesel","Total","7,370",""
"2012","Norway","Number","All Petroleum Products","Total","1,408,000",""
"2012","Norway","Number","Diesel","Total","1,026,000",""
"2012","Switzerland","Number","All Petroleum Products","Total","3,279,000","e"
"2012","Switzerland","Number","Diesel","Total","934,000","e"
"2012","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total","199,000",""
"2012","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total","93,000",""
"2012","Turkey","Number","All Petroleum Products","Total","2,681,050","d"
"2012","Turkey","Number","Diesel","Total","2,101,210",""
"2013","Belgium","Number","All Petroleum Products","Total","2,008,893",""
"2013","Belgium","Number","Diesel","Total","3,438,968",""
"2013","Bulgaria","Number","All Petroleum Products","Total",":",""
"2013","Bulgaria","Number","Diesel","Total",":",""
"2013","Czech Republic","Number","All Petroleum Products","Total","3,196,233","b"
"2013","Czech Republic","Number","Diesel","Total","1,525,690","b"
"2013","Denmark","Number","All Petroleum Products","Total",":",""
"2013","Denmark","Number","Diesel","Total",":",""
"2013","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total","29,956,000",""
"2013","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","13,215,000",""
"2013","Estonia","Number","All Petroleum Products","Total","426,366",""
"2013","Estonia","Number","Diesel","Total","201,372",""
"2013","Ireland","Number","All Petroleum Products","Total","1,223,430",""
"2013","Ireland","Number","Diesel","Total","743,290",""
"2013","Greece","Number","All Petroleum Products","Total",":",""
"2013","Greece","Number","Diesel","Total",":",""
"2013","Spain","Number","All Petroleum Products","Total",":",""
"2013","Spain","Number","Diesel","Total",":",""
"2013","France","Number","All Petroleum Products","Total","10,241,000",""
"2013","France","Number","Diesel","Total","22,381,000",""
"2013","Croatia","Number","All Petroleum Products","Total","834,000",""
"2013","Croatia","Number","Diesel","Total","563,000",""
"2013","Italy","Number","All Petroleum Products","Total","19,304,000",""
"2013","Italy","Number","Diesel","Total","14,932,000",""
"2013","Cyprus","Number","All Petroleum Products","Total","424,068","d"
"2013","Cyprus","Number","Diesel","Total","50,478","d"
"2013","Latvia","Number","All Petroleum Products","Total","361,600",""
"2013","Latvia","Number","Diesel","Total","272,980",""
"2013","Lithuania","Number","All Petroleum Products","Total","749,962",""
"2013","Lithuania","Number","Diesel","Total","752,511",""
"2013","Luxembourg","Number","All Petroleum Products","Total","122,019",""
"2013","Luxembourg","Number","Diesel","Total","238,608",""
"2013","Hungary","Number","All Petroleum Products","Total","2,272,281","d"
"2013","Hungary","Number","Diesel","Total","740,114","d"
"2013","Malta","Number","All Petroleum Products","Total","178,459",""
"2013","Malta","Number","Diesel","Total","77,380",""
"2013","Netherlands","Number","All Petroleum Products","Total",":",""
"2013","Netherlands","Number","Diesel","Total",":",""
"2013","Austria","Number","All Petroleum Products","Total","2,013,748",""
"2013","Austria","Number","Diesel","Total","2,621,588",""
"2013","Poland","Number","All Petroleum Products","Total","10,937,607",""
"2013","Poland","Number","Diesel","Total","5,259,881",""
"2013","Portugal","Number","All Petroleum Products","Total","2,165,168",""
"2013","Portugal","Number","Diesel","Total","2,121,295",""
"2013","Romania","Number","All Petroleum Products","Total","3,086,000","d"
"2013","Romania","Number","Diesel","Total","1,607,000",""
"2013","Slovenia","Number","All Petroleum Products","Total","633,650",""
"2013","Slovenia","Number","Diesel","Total","429,300",""
"2013","Slovakia","Number","All Petroleum Products","Total",":",""
"2013","Slovakia","Number","Diesel","Total",":",""
"2013","Finland","Number","All Petroleum Products","Total","2,396,000",""
"2013","Finland","Number","Diesel","Total","705,045",""
"2013","Sweden","Number","All Petroleum Products","Total","3,158,462",""
"2013","Sweden","Number","Diesel","Total","1,068,962",""
"2013","United Kingdom","Number","All Petroleum Products","Total",":",""
"2013","United Kingdom","Number","Diesel","Total",":",""
"2013","Iceland","Number","All Petroleum Products","Total",":",""
"2013","Iceland","Number","Diesel","Total",":",""
"2013","Liechtenstein","Number","All Petroleum Products","Total","20,060",""
"2013","Liechtenstein","Number","Diesel","Total","7,940",""
"2013","Norway","Number","All Petroleum Products","Total","1,369,000",""
"2013","Norway","Number","Diesel","Total","1,111,000",""
"2013","Switzerland","Number","All Petroleum Products","Total","3,235,000","e"
"2013","Switzerland","Number","Diesel","Total","1,038,000","e"
"2013","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total",":",""
"2013","Turkey","Number","All Petroleum Products","Total","2,888,693",""
"2013","Turkey","Number","Diesel","Total","2,497,209","d"
"2014","Belgium","Number","All Petroleum Products","Total","2,051,462",""
"2014","Belgium","Number","Diesel","Total","3,460,094",""
"2014","Bulgaria","Number","All Petroleum Products","Total",":",""
"2014","Bulgaria","Number","Diesel","Total",":",""
"2014","Czech Republic","Number","All Petroleum Products","Total","3,189,890",""
"2014","Czech Republic","Number","Diesel","Total","1,631,014",""
"2014","Denmark","Number","All Petroleum Products","Total",":",""
"2014","Denmark","Number","Diesel","Total",":",""
"2014","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total","29,838,000",""
"2014","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","13,861,000",""
"2014","Estonia","Number","All Petroleum Products","Total","429,002",""
"2014","Estonia","Number","Diesel","Total","222,646",""
"2014","Ireland","Number","All Petroleum Products","Total","1,171,220","d"
"2014","Ireland","Number","Diesel","Total","827,680","d"
"2014","Greece","Number","All Petroleum Products","Total",":",""
"2014","Greece","Number","Diesel","Total",":",""
"2014","Spain","Number","All Petroleum Products","Total","9,718,378","d"
"2014","Spain","Number","Diesel","Total","12,303,075","d"
"2014","France","Number","All Petroleum Products","Total","9,750,000",""
"2014","France","Number","Diesel","Total","22,551,000",""
"2014","Croatia","Number","All Petroleum Products","Total","814,000",""
"2014","Croatia","Number","Diesel","Total","607,000",""
"2014","Italy","Number","All Petroleum Products","Total","18,955,087",""
"2014","Italy","Number","Diesel","Total","15,240,069",""
"2014","Cyprus","Number","All Petroleum Products","Total","423,607",""
"2014","Cyprus","Number","Diesel","Total","54,870",""
"2014","Latvia","Number","All Petroleum Products","Total","300,128",""
"2014","Latvia","Number","Diesel","Total","305,612",""
"2014","Lithuania","Number","All Petroleum Products","Total","466,918",""
"2014","Lithuania","Number","Diesel","Total","721,154",""
"2014","Luxembourg","Number","All Petroleum Products","Total","124,916",""
"2014","Luxembourg","Number","Diesel","Total","244,530",""
"2014","Hungary","Number","All Petroleum Products","Total","2,266,199","d"
"2014","Hungary","Number","Diesel","Total","809,523","d"
"2014","Malta","Number","All Petroleum Products","Total","183,794",""
"2014","Malta","Number","Diesel","Total","81,620",""
"2014","Netherlands","Number","All Petroleum Products","Total",":",""
"2014","Netherlands","Number","Diesel","Total",":",""
"2014","Austria","Number","All Petroleum Products","Total","2,023,336",""
"2014","Austria","Number","Diesel","Total","2,663,654",""
"2014","Poland","Number","All Petroleum Products","Total","11,085,536",""
"2014","Poland","Number","Diesel","Total","5,675,734",""
"2014","Portugal","Number","All Petroleum Products","Total","2,283,942",""
"2014","Portugal","Number","Diesel","Total","2,367,935",""
"2014","Romania","Number","All Petroleum Products","Total","3,161,000",""
"2014","Romania","Number","Diesel","Total","1,742,000",""
"2014","Slovenia","Number","All Petroleum Products","Total","609,180",""
"2014","Slovenia","Number","Diesel","Total","450,390",""
"2014","Slovakia","Number","All Petroleum Products","Total",":",""
"2014","Slovakia","Number","Diesel","Total",":",""
"2014","Finland","Number","All Petroleum Products","Total","2,421,176",""
"2014","Finland","Number","Diesel","Total","746,323",""
"2014","Sweden","Number","All Petroleum Products","Total","3,086,543",""
"2014","Sweden","Number","Diesel","Total","1,226,068",""
"2014","United Kingdom","Number","All Petroleum Products","Total",":",""
"2014","United Kingdom","Number","Diesel","Total",":",""
"2014","Iceland","Number","All Petroleum Products","Total",":",""
"2014","Iceland","Number","Diesel","Total",":",""
"2014","Liechtenstein","Number","All Petroleum Products","Total","19,920",""
"2014","Liechtenstein","Number","Diesel","Total","8,430",""
"2014","Norway","Number","All Petroleum Products","Total","1,329,000",""
"2014","Norway","Number","Diesel","Total","1,187,000",""
"2014","Switzerland","Number","All Petroleum Products","Total","3,241,000","e"
"2014","Switzerland","Number","Diesel","Total","1,126,000","e"
"2014","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total",":",""
"2014","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total",":",""
"2014","Turkey","Number","All Petroleum Products","Total","2,855,190",""
"2014","Turkey","Number","Diesel","Total","2,882,886",""
"2015","Belgium","Number","All Petroleum Products","Total","2,120,228",""
"2015","Belgium","Number","Diesel","Total","3,460,776",""
"2015","Bulgaria","Number","All Petroleum Products","Total",":",""
"2015","Bulgaria","Number","Diesel","Total",":",""
"2015","Czech Republic","Number","All Petroleum Products","Total","3,292,863",""
"2015","Czech Republic","Number","Diesel","Total","1,807,953",""
"2015","Denmark","Number","All Petroleum Products","Total",":",""
"2015","Denmark","Number","Diesel","Total",":",""
"2015","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total","29,825,000",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","14,532,000",""
"2015","Estonia","Number","All Petroleum Products","Total","434,041",""
"2015","Estonia","Number","Diesel","Total","241,054",""
"2015","Ireland","Number","All Petroleum Products","Total","1,120,410",""
"2015","Ireland","Number","Diesel","Total","917,690",""
"2015","Greece","Number","All Petroleum Products","Total",":",""
"2015","Greece","Number","Diesel","Total",":",""
"2015","Spain","Number","All Petroleum Products","Total","9,696,611","d"
"2015","Spain","Number","Diesel","Total","12,645,648","d"
"2015","France","Number","All Petroleum Products","Total","9,540,000",""
"2015","France","Number","Diesel","Total","22,548,000",""
"2015","Croatia","Number","All Petroleum Products","Total","793,531",""
"2015","Croatia","Number","Diesel","Total","650,007",""
"2015","Italy","Number","All Petroleum Products","Total",":",""
"2015","Italy","Number","Diesel","Total",":",""
"2015","Cyprus","Number","All Petroleum Products","Total","427,077",""
"2015","Cyprus","Number","Diesel","Total","60,592",""
"2015","Latvia","Number","All Petroleum Products","Total","287,301",""
"2015","Latvia","Number","Diesel","Total","337,453",""
"2015","Lithuania","Number","All Petroleum Products","Total","445,683",""
"2015","Lithuania","Number","Diesel","Total","783,606",""
"2015","Luxembourg","Number","All Petroleum Products","Total","128,546",""
"2015","Luxembourg","Number","Diesel","Total","248,770",""
"2015","Hungary","Number","All Petroleum Products","Total","2,272,447","d"
"2015","Hungary","Number","Diesel","Total","888,874","d"
"2015","Malta","Number","All Petroleum Products","Total","189,345",""
"2015","Malta","Number","Diesel","Total","85,178",""
"2015","Netherlands","Number","All Petroleum Products","Total",":",""
"2015","Netherlands","Number","Diesel","Total",":",""
"2015","Austria","Number","All Petroleum Products","Total","2,033,924",""
"2015","Austria","Number","Diesel","Total","2,703,999",""
"2015","Poland","Number","All Petroleum Products","Total","11,315,095",""
"2015","Poland","Number","Diesel","Total","6,090,488",""
"2015","Portugal","Number","All Petroleum Products","Total",":",""
"2015","Portugal","Number","Diesel","Total",":",""
"2015","Romania","Number","All Petroleum Products","Total","3,242,000","d"
"2015","Romania","Number","Diesel","Total","1,906,000","d"
"2015","Slovenia","Number","All Petroleum Products","Total","594,630",""
"2015","Slovenia","Number","Diesel","Total","473,670",""
"2015","Slovakia","Number","All Petroleum Products","Total",":",""
"2015","Slovakia","Number","Diesel","Total",":",""
"2015","Finland","Number","All Petroleum Products","Total","2,445,118",""
"2015","Finland","Number","Diesel","Total","783,760",""
"2015","Sweden","Number","All Petroleum Products","Total","3,008,460",""
"2015","Sweden","Number","Diesel","Total","1,383,982",""
"2015","United Kingdom","Number","All Petroleum Products","Total","18,747,234","d"
"2015","United Kingdom","Number","Diesel","Total","1,438,382","d"
"2015","Iceland","Number","All Petroleum Products","Total",":",""
"2015","Iceland","Number","Diesel","Total",":",""
"2015","Liechtenstein","Number","All Petroleum Products","Total","19,759",""
"2015","Liechtenstein","Number","Diesel","Total","8,896",""
"2015","Norway","Number","All Petroleum Products","Total","1,296,000",""
"2015","Norway","Number","Diesel","Total","1,244,000",""
"2015","Switzerland","Number","All Petroleum Products","Total","3,219,000","e"
"2015","Switzerland","Number","Diesel","Total","1,217,000","e"
"2015","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total","209,122",""
"2015","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total","163,038",""
"2015","Turkey","Number","All Petroleum Products","Total","2,927,971",""
"2015","Turkey","Number","Diesel","Total","3,346,024",""
